STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
74486094789,30/04/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",62.1,24,48.4,24,1015.6,24,14.8,24,12.3,24,8.4,24,15.9,21,73.9,*,52, ,0,D,999.9,110000
74486094789,01/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",56.8,24,50.2,24,1011.5,24,10.8,24,7.5,24,8.4,24,20,28,75, ,48, ,0,D,999.9,100000
74486094789,02/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",57.4,24,38.5,24,1008.3,24,7.5,24,18.4,24,14.2,24,21,28.9,69.1, ,52,*,0.01,G,999.9,10000
74486094789,03/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",49.4,24,21.2,24,1016.3,24,15.6,24,20.3,24,16.2,24,22,31.1,62.1, ,43, ,0,G,999.9,0
74486094789,04/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",51.1,24,22.4,24,1020,24,19.2,24,21.3,24,14.6,24,20,26,63,*,43, ,0,D,999.9,0
74486094789,05/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",62.2,24,43.3,24,1014.5,24,13.7,24,13.5,24,10.7,24,15.9,25.1,79,*,51.1, ,0,D,999.9,0
74486094789,06/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.5,24,52.9,24,1011.3,24,10.6,24,10.5,24,9,24,21,27,88,*,59, ,0,D,999.9,10
74486094789,07/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",58.1,24,55,24,1010.4,24,9.6,24,5,24,7.2,24,22,28.9,66,*,53.1, ,0.28,G,999.9,110010
74486094789,08/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",57.6,24,49.6,24,1010.8,24,10,24,9.4,24,8.2,24,15.9,21,69.1,*,50, ,0,G,999.9,10000
74486094789,09/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",50.7,24,39.2,24,1022.2,24,21.5,24,15.2,24,13,24,18.1,24.1,71.1, ,44.1, ,0,D,999.9,0
74486094789,10/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",54.8,24,36.6,24,1023,24,22.3,24,14.6,24,8.9,24,13,18.1,71.1,*,44.1, ,0,D,999.9,0
74486094789,11/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",53.3,24,39.5,24,1017.1,24,16.4,24,17.4,24,6.7,24,12,20,71.1, ,44.1, ,0,D,999.9,0
74486094789,12/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",55,24,39.8,24,1017,24,16.2,24,16.8,24,8.9,24,20,26,69.1,*,44.1, ,0,C,999.9,0
74486094789,13/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",57.3,24,44.7,24,1019.4,24,18.7,24,17.8,24,7.5,24,12,999.9,71.1, ,51.1, ,0,D,999.9,0
74486094789,14/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",55.3,24,43.6,24,1024.1,24,23.4,24,15.7,24,7.6,24,15,999.9,64, ,46, ,0,D,999.9,0
74486094789,15/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",55.2,24,51,24,1026.4,24,25.6,24,11.1,24,7.1,24,10.1,999.9,64.9, ,51.1, ,0,D,999.9,10000
74486094789,16/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",58.9,24,54.2,24,1022.5,24,21.7,24,10.7,24,8.5,24,18.1,22,66,*,55, ,0,D,999.9,0
74486094789,17/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",64.9,24,61.1,24,1014.8,24,14,24,6,24,8.4,24,20,22.9,75,*,57, ,0.01,G,999.9,110010
74486094789,18/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",67.9,24,61.9,24,1013.9,24,13.2,24,6.4,24,5.5,24,14,20,78.1,*,59, ,0,G,999.9,100000
74486094789,19/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",66,24,61.8,24,1014.3,24,13.6,24,9.2,24,11.2,24,22,28,79, ,60.1, ,0,D,999.9,0
74486094789,20/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",62,24,60.7,24,1015.9,24,15.1,24,7.1,24,13.9,24,20,33,73.9, ,59, ,0.04,D,999.9,110000
74486094789,21/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",62.7,24,61.3,24,1013.9,24,13.1,24,7.8,24,11.7,24,15,21,68, ,61, ,0.18,D,999.9,110000
74486094789,22/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",63.1,24,61.1,24,1010.9,24,10.2,24,6.6,24,7.4,24,12,999.9,71.1,*,59, ,0.59,G,999.9,110000
74486094789,23/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",64,24,56.5,24,1011.5,24,10.7,24,5.6,24,7.6,24,14,20,75,*,55.9, ,0.04,G,999.9,100000
74486094789,24/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",67,24,53,24,1014.4,24,13.7,24,9.9,24,9.7,24,14,20,75.9,*,59, ,0,G,999.9,0
74486094789,25/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",67.6,24,52.4,24,1015.7,24,14.9,24,14.8,24,11.2,24,14,19,77, ,62.1, ,0,B,999.9,0
74486094789,26/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",62.7,24,56.1,24,1020.6,24,19.8,24,11.9,24,8.7,24,13,999.9,77, ,57, ,0,C,999.9,0
74486094789,27/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",65.3,24,56.8,24,1019.9,24,19.1,24,7.7,24,9.4,24,15.9,999.9,81,*,55.9, ,0,D,999.9,100000
74486094789,28/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.6,24,58.7,24,1013.5,24,12.8,24,9.2,24,12.6,24,18.1,26,88,*,64.9, ,0,D,999.9,0
74486094789,29/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.1,24,52.4,24,1012.6,24,11.9,24,13.8,24,10,24,17.1,22,89.1, ,66, ,0,D,999.9,0
74486094789,30/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.4,24,61.6,24,1008.7,24,8,24,11.9,24,9,24,15,999.9,90,*,66.9, ,0,D,999.9,0
74486094789,31/05/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.3,24,64.3,24,1006.4,24,5.6,24,9.1,24,8.5,24,12,19,90, ,69.1, ,0,D,999.9,10010
74486094789,01/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.8,24,67.2,24,1006.9,24,6.1,24,4.2,24,7.1,24,17.1,19,91, ,66, ,0.01,D,999.9,100000
74486094789,02/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.6,24,57.5,24,1008,24,7.3,24,11.7,24,12.8,24,22.9,26,84, ,63,*,0,C,999.9,0
74486094789,03/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",57.6,24,33.6,24,1024.1,24,23.4,24,22.6,24,11.5,24,15.9,22.9,77, ,48, ,0,D,999.9,0
74486094789,04/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",61.2,24,49,24,1023.3,24,22.5,24,16.6,24,12.5,24,21,29.9,68,*,54, ,0,D,999.9,0
74486094789,05/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",66.9,24,59.4,24,1017.5,24,16.7,24,9.8,24,12.8,24,22.9,29.9,73.9,*,62.1, ,0,D,999.9,0
74486094789,06/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",66,24,62.9,24,1015.8,24,15.1,24,7.9,24,7.6,24,20,28,73.9, ,61, ,0.12,G,999.9,110000
74486094789,07/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",64.5,24,63.6,24,1014.3,24,13.5,24,2.3,24,7.7,24,11.1,999.9,73.9, ,62.1, ,0.04,G,999.9,110000
74486094789,08/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",69.8,24,66.6,24,1007.2,24,6.4,24,3.4,24,4.6,24,12,999.9,82,*,64, ,0.28,G,999.9,100000
74486094789,09/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.9,24,50.4,24,1013.4,24,12.7,24,15.9,24,11.7,24,18.1,22,82, ,66, ,0,G,999.9,0
74486094789,10/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",69.8,24,47.5,24,1021.4,24,20.6,24,20.9,24,10,24,15,21,82, ,57.9, ,0,D,999.9,0
74486094789,11/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.3,24,62.8,24,1011.9,24,11.2,24,12,24,11.4,24,17.1,20,91,*,66.9, ,0,D,999.9,10000
74486094789,12/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",64.9,24,61.3,24,1011.5,24,10.7,24,6.3,24,11.2,24,15,24.1,91, ,57.9, ,0.63,G,999.9,110010
74486094789,13/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",62.5,24,56.8,24,1013.6,24,12.8,24,7.2,24,9.4,24,14,19,75.9,*,55.9, ,0.31,G,999.9,110000
74486094789,14/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.7,24,57.2,24,1018.1,24,17.3,24,12.2,24,9.2,24,15,21,82.9,*,64, ,0,G,999.9,0
74486094789,15/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.9,24,64.4,24,1018.2,24,17.4,24,6.4,24,9.4,24,17.1,22,84, ,66, ,0,D,999.9,0
74486094789,16/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",71.5,24,67.1,24,1015.5,23,14.6,24,3.7,24,10,24,15.9,22,82.9, ,66, ,0,D,999.9,100000
74486094789,17/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.2,24,51.3,24,1010.5,24,9.8,24,15.9,24,15.8,24,21,33,79, ,66, ,0.01,D,999.9,0
74486094789,18/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",66,24,36.6,24,1017,24,16.2,24,24.9,24,11.9,24,17.1,27,79, ,57, ,0,D,999.9,0
74486094789,19/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",69.2,24,45.1,24,1017.1,24,16.4,24,17.8,24,10.2,24,17.1,20,77,*,61, ,0,D,999.9,0
74486094789,20/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.5,24,58.4,24,1013.2,24,12.5,24,10.9,24,11,24,19,27,80.1,*,63, ,0.12,G,999.9,110000
74486094789,21/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",68.5,24,46.5,24,1020.5,24,19.7,24,19.5,24,9.7,24,13,15,82, ,61, ,0,G,999.9,0
74486094789,22/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",67.7,24,48.8,24,1019.9,24,19.2,24,17,24,9.3,24,17.1,21,79, ,60.1, ,0,D,999.9,0
74486094789,23/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.5,24,59.6,24,1010.2,24,9.4,24,11.3,24,11.8,24,17.1,21,91.9,*,66.9, ,0,D,999.9,10000
74486094789,24/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.5,24,57.7,24,1009.3,24,8.5,24,13.4,24,10.1,24,25.1,33,91.9, ,66, ,0,D,999.9,0
74486094789,25/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",68,24,40.5,24,1015.2,24,14.5,24,18.4,24,16.6,24,22,31.1,86, ,59, ,0,D,999.9,0
74486094789,26/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",66.5,24,39.1,24,1022.2,24,21.4,24,17.6,24,10.5,24,18.1,25.1,75, ,54, ,0,C,999.9,0
74486094789,27/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",69.9,24,61.9,24,1018.7,24,17.9,24,10.6,24,10.8,24,21,25.1,75,*,64, ,0,D,999.9,0
74486094789,28/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.1,24,67.4,24,1010.3,24,9.5,24,5.3,24,9.2,24,15,999.9,82,*,68, ,0.04,D,999.9,110000
74486094789,29/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",79.3,24,61.9,24,1007.3,24,6.5,24,9.5,24,10.8,24,18.1,28.9,89.1,*,70, ,0,D,999.9,0
74486094789,30/06/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.5,24,49.7,24,1010.3,24,9.5,24,20,24,11.4,24,21,29.9,90, ,60.1, ,0.04,G,999.9,10000
74486094789,01/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.8,24,49,24,1017.3,24,16.5,24,20.3,24,10.6,24,15,20,81, ,60.1, ,0,G,999.9,0
74486094789,02/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",69.9,24,64.7,24,1007.5,24,6.7,24,9.4,24,10.8,24,14,18.1,79, ,66, ,0.94,G,999.9,110000
74486094789,03/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",71.8,24,55.6,24,1007.9,24,7.1,24,11.7,24,9.6,24,19,22.9,80.1,*,62.1, ,0,G,999.9,0
74486094789,04/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",67.4,24,45.8,24,1019.6,24,18.8,24,19.3,24,11.3,24,20,24.1,81, ,59, ,0,D,999.9,0
74486094789,05/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.2,24,62.3,24,1019.5,24,18.6,24,11.8,24,11.6,24,18.1,20,88,*,66, ,0,D,999.9,0
74486094789,06/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",81.3,24,66.1,24,1020.2,24,19.4,24,7.7,24,8.8,24,12,999.9,91.9,*,72, ,0,D,999.9,0
74486094789,07/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",82.6,24,68.4,24,1018.4,24,17.7,24,5,24,7.4,24,14,20,98.1,*,71.1, ,0,C,999.9,100000
74486094789,08/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",86.1,24,59.9,24,1015.5,24,14.8,24,12.6,24,12.2,24,22.9,999.9,99, ,78.1, ,0,D,999.9,0
74486094789,09/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",80.3,24,64.7,24,1008.7,24,7.9,24,11.6,24,9.6,24,13,999.9,93, ,75.9, ,0.01,D,999.9,10000
74486094789,10/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.6,24,53.2,24,1010.3,24,9.5,24,18.7,24,12,24,17.1,28.9,84,*,70, ,0,D,999.9,0
74486094789,11/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",71,24,48.4,24,1015,24,14.2,24,17.2,24,8.6,24,14,22,84.9, ,64.9, ,0,D,999.9,10000
74486094789,12/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",68,24,61.4,24,1013.5,24,12.8,24,10.2,24,6.4,24,10.1,999.9,73, ,64.9,*,0.04,G,999.9,110000
74486094789,13/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",66.5,24,64.2,24,1013.9,24,13.1,24,4,24,7.5,24,11.1,999.9,70, ,64, ,0,G,999.9,110000
74486094789,14/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.8,24,62.8,24,1012.5,24,11.7,24,7.1,24,10.8,24,20,27,88,*,64, ,0.35,D,999.9,110010
74486094789,15/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.8,24,56.8,24,1016.7,24,15.9,24,17.8,24,10.6,24,15.9,26,88, ,66.9, ,0,D,999.9,0
74486094789,16/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.1,24,59.8,24,1019.5,24,18.7,24,13,24,5.5,24,8.9,999.9,87.1, ,66.9, ,0,D,999.9,10000
74486094789,17/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.9,24,64.6,24,1019,24,18.3,24,8.7,24,5.8,24,12,999.9,80.1, ,70, ,0,D,999.9,100000
74486094789,18/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.5,24,69.3,24,1014.8,24,14,24,6.1,24,6.1,24,11.1,999.9,82.9,*,71.1, ,0.04,G,999.9,110000
74486094789,19/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.9,24,69.7,24,1013.5,24,12.8,24,5.1,24,6.4,24,12,999.9,84, ,71.1, ,0.24,G,999.9,110000
74486094789,20/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.7,24,66.6,24,1012.9,24,12.2,24,11.7,24,8.7,24,17.1,999.9,82, ,68, ,0,G,999.9,0
74486094789,21/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.1,24,70.6,24,1011.3,24,10.6,24,7.9,24,8.3,24,14,999.9,86,*,73.9, ,0,D,999.9,110000
74486094789,22/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.7,24,64.2,24,1020,24,19.2,24,13.3,24,8.7,24,12,999.9,88, ,71.1, ,0,D,999.9,0
74486094789,23/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.1,24,68.2,24,1023.2,24,22.4,24,10.2,24,5.3,24,12,999.9,82.9,*,69.1, ,0,D,999.9,0
74486094789,24/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.7,24,68.4,24,1023.8,24,23,24,11,24,7.7,24,14,19,82.9, ,70, ,0,D,999.9,0
74486094789,25/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.8,24,70.1,24,1021,24,20.2,24,10.5,24,10.9,24,17.1,20,82, ,72, ,0,C,999.9,0
74486094789,26/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.6,24,73.5,24,1016.6,24,15.8,24,8.5,24,11.4,24,19,22.9,84,*,73,*,0,D,999.9,110010
74486094789,27/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.7,24,70.3,24,1012.6,24,11.9,24,7.4,24,8.6,24,22,28,84, ,71.1, ,1.69,G,999.9,110010
74486094789,28/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.7,24,72.2,24,1010.8,24,10,24,6.9,24,6.6,24,10.1,999.9,81, ,73, ,0,G,999.9,100000
74486094789,29/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.4,24,72.6,24,1009.3,24,8.5,24,4,24,6.1,24,14,20,84,*,73, ,0,D,999.9,110000
74486094789,30/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.1,24,68.3,24,1008.4,24,7.7,24,4.7,24,5.8,24,13,20,84.9, ,69.1, ,0.08,D,999.9,110010
74486094789,31/07/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",66.9,24,63.8,24,1011.8,24,11.1,24,5.6,24,8.7,24,15,22,82, ,64, ,0.16,G,999.9,110000
74486094789,01/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",71.4,24,65.2,24,1014.4,24,13.7,24,6.4,24,6,24,14,999.9,77,*,66.9, ,0,G,999.9,100000
74486094789,02/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.5,24,68.5,24,1015.3,24,14.4,24,7.5,24,8.6,24,14,18.1,82,*,68, ,0,D,999.9,110010
74486094789,03/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.6,24,70.4,24,1014.5,24,13.7,24,5.2,24,6.4,24,15.9,21,86,*,70, ,0.94,D,999.9,110010
74486094789,04/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.6,24,65.1,24,1018.7,24,18,24,8.6,24,7.9,24,12,999.9,86, ,71.1, ,0,D,999.9,0
74486094789,05/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.2,24,63.6,24,1021.1,24,20.4,24,13.6,24,7.6,24,11.1,999.9,84, ,66.9, ,0,D,999.9,0
74486094789,06/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.5,24,69,24,1020.3,24,19.5,24,9.9,24,9.5,24,15.9,22,82, ,72, ,0,D,999.9,10000
74486094789,07/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.5,24,71.1,24,1017,24,16.3,24,8.7,24,11.1,24,14,20,82, ,73.9,*,0.04,C,999.9,110010
74486094789,08/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.3,24,72.7,24,1010.6,24,9.9,24,5.1,24,8.1,24,14,999.9,82.9,*,73, ,0.12,G,999.9,100000
74486094789,09/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",80.4,24,65.8,24,1010.2,24,9.5,24,7.6,24,12.3,24,19,24.1,88,*,73, ,0,G,999.9,0
74486094789,10/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.7,24,63.2,24,1015.1,24,14.3,24,12.3,24,7.9,24,15,999.9,88, ,72, ,0,D,999.9,0
74486094789,11/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.6,24,67.6,24,1012.2,24,11.4,24,8.6,24,11.4,24,15,35.9,84,*,73, ,0.35,B,999.9,110010
74486094789,12/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.2,24,53.3,24,1020.8,24,20,24,16.9,24,7.9,24,11.1,999.9,86, ,66, ,0,C,999.9,0
74486094789,13/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.5,24,55.3,24,1024.2,24,23.3,24,18,24,7,24,11.1,999.9,78.1,*,63, ,0,C,999.9,0
74486094789,14/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70,24,57.5,24,1021.7,24,21,24,13.8,24,7.4,24,14,999.9,79, ,60.1, ,0,D,999.9,0
74486094789,15/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",71.2,24,62.6,24,1018.7,24,17.9,24,11,24,6.5,24,14,999.9,81, ,64, ,0,D,999.9,0
74486094789,16/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.6,24,69.6,24,1014.6,24,13.9,24,9.7,24,9.5,24,12,17.1,80.1,*,71.1, ,0.04,D,999.9,10000
74486094789,17/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.4,24,73.6,24,1014.3,24,13.5,24,6.6,24,6.6,24,10.1,999.9,84,*,75, ,0,D,999.9,110000
74486094789,18/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.5,24,69.2,24,1012.3,24,11.5,24,9.8,24,12.1,24,22,31.1,84, ,71.1, ,0.24,G,999.9,110000
74486094789,19/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.2,24,66.6,24,1015.8,24,15.1,24,9.8,24,9.2,24,12,999.9,81,*,71.1, ,0.01,G,999.9,100000
74486094789,20/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.5,24,64.9,24,1022.7,24,21.9,24,12,24,8.4,24,13,999.9,84.9, ,68, ,0,G,999.9,0
74486094789,21/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",66.6,24,63.6,24,1023.4,24,22.7,24,10.5,24,9.7,24,14,18.1,78.1, ,63,*,0.04,G,999.9,110000
74486094789,22/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.2,24,61.6,24,1020.4,24,19.6,24,9.8,24,10,24,15,999.9,81,*,63, ,1.1,G,999.9,110000
74486094789,23/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",71.4,24,61.3,24,1018.9,24,18.1,24,11.4,24,9.2,24,18.1,999.9,82, ,63, ,0,G,999.9,0
74486094789,24/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.1,24,56.2,24,1009,24,8.2,24,18,24,18.2,24,22.9,31.1,78.1, ,66, ,0.28,G,999.9,110010
74486094789,25/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",68.3,24,46.1,24,1016.2,24,15.4,24,18.4,24,14.2,24,18.1,24.1,77, ,60.1, ,0,G,999.9,0
74486094789,26/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.1,24,56.3,24,1019.7,24,18.9,24,14.1,24,9.2,24,15,999.9,75.9, ,62.1, ,0,C,999.9,0
74486094789,27/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.5,24,68.3,24,1010.8,24,10,24,7.4,24,13.5,24,18.1,24.1,82.9,*,71.1, ,0,D,999.9,0
74486094789,28/08/1986,40.63915,-73.76401,3.4,"JFK INTERNATIONAL AIRPORT, NY US",65.5,24,52.6,24,1012.4,24,11.7,24,12.4,24,11.7,24,15,999.9,82.9, ,53.1,*,0.01,C,999.9,110000
